#FILE,SEQUENCE,START,END,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_148842_length_251_cov_1.158163,3,229,flgF,62-291/762,.=====../......,3/9,29.40,79.828,vfdb,YP_106901
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_150575_length_248_cov_0.953368,10,247,hsiC1/vipB,308-545/1497,...===.........,0/0,15.90,86.134,vfdb,NP_248774
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_150651_length_247_cov_2.875000,5,223,pscN,409-627/1323,....===./......,2/2,16.48,77.273,vfdb,NP_250388
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_151590_length_246_cov_0.994764,106,246,brkB,227-367/891,...====........,0/0,15.82,100.000,vfdb,NP_882012
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_15185_length_1468_cov_2.213730,148,710,clpP,1-563/597,===============,0/0,94.30,79.218,vfdb,NP_465991
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_152127_length_245_cov_1.121053,21,245,phzE1,531-755/1884,...===../......,2/4,11.84,77.974,vfdb,NP_252903
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_153536_length_242_cov_1.475936,2,242,cheZ,253-493/729,.....======....,0/0,33.06,80.083,vfdb,YP_109895
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_153969_length_241_cov_2.225806,1,240,bapC,2743-2982/2982,.............==,0/0,8.05,93.750,vfdb,
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_156638_length_237_cov_0.758242,1,237,bopB,475-711/1209,.....====......,0/0,19.60,97.046,vfdb,NP_880895
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_157369_length_235_cov_1.533333,6,185,hsiC1/vipB,199-378/1497,.===...........,0/0,12.02,81.111,vfdb,NP_248774
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_157457_length_235_cov_1.450000,1,235,dnt,3576-3810/4395,............==.,0/0,5.35,100.000,vfdb,NP_881965
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_157465_length_235_cov_1.444444,1,235,bscC,450-684/1803,...===.........,0/0,13.03,99.149,vfdb,NP_880879
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_157754_length_235_cov_0.861111,4,232,flgF,441-669/762,........======.,0/0,30.05,81.223,vfdb,YP_106901
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_157779_length_235_cov_0.750000,1,235,fliA,358-592/732,.......======..,0/0,32.10,85.532,vfdb,YP_109887
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_158284_length_234_cov_1.011173,3,207,flgG,27-231/789,=====.../......,2/2,25.86,77.670,vfdb,YP_106902
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_159272_length_232_cov_1.288136,2,217,hsiC1/vipB,411-626/1497,....===........,0/0,14.43,80.093,vfdb,NP_248774
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_159945_length_231_cov_1.045455,1,228,flgJ,430-657/936,......==/==....,4/6,24.04,80.087,vfdb,YP_106905
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_161901_length_228_cov_0.797688,1,188,prn,2546-2733/2733,.............==,0/0,6.88,99.468,vfdb,NP_879839
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_162102_length_227_cov_1.598837,3,185,cyaD,1141-1323/1323,............===,0/0,13.83,95.082,vfdb,NP_879580
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_162663_length_226_cov_1.397661,1,226,fliN,205-430/498,......=======..,0/0,45.38,86.283,vfdb,YP_106653
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_162864_length_226_cov_1.076023,1,226,bplA,195-420/1053,..====.........,0/0,21.46,99.558,vfdb,NP_878995
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_163419_length_225_cov_1.082353,1,225,fss1,70-294/5964,=..............,0/0,3.77,99.556,vfdb,NP_813892
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_163446_length_225_cov_1.082353,2,225,motA,134-357/861,..=====........,0/0,26.02,86.607,vfdb,YP_109905
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_163477_length_225_cov_1.082353,1,164,cyaB,1-164/2139,==.............,0/0,7.67,98.780,vfdb,NP_879579
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_163766_length_224_cov_1.627219,162,223,brkA,1-62/3033,=..............,0/0,2.04,100.000,vfdb,NP_882013
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_164206_length_223_cov_2.839286,1,223,ptxA,4-226/810,=====..........,0/0,27.53,99.103,vfdb,NP_882282
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_164328_length_223_cov_1.630952,1,223,ptxA,429-651/810,.......======..,0/0,27.53,99.552,vfdb,NP_882282
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_164928_length_222_cov_1.377246,1,222,tsr,735-956/2022,.....==./......,4/4,10.88,75.446,vfdb,YP_109900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_165592_length_221_cov_1.295181,86,221,fliR,603-738/783,...........====,0/0,17.37,80.882,vfdb,YP_106657
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_165637_length_221_cov_1.108434,2,221,pscN,729-948/1323,.......=/===...,2/2,16.55,82.805,vfdb,NP_250388
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_166199_length_220_cov_1.115152,1,220,bcrD,480-699/2100,...==..........,0/0,10.48,99.545,vfdb,NP_880904
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_166493_length_219_cov_1.963415,116,219,flgG,659-762/786,............===,0/0,13.23,83.654,vfdb,NP_249773
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_167893_length_217_cov_1.401235,1,197,hsiB1/vipA,235-431/519,......=======..,0/0,37.96,82.234,vfdb,NP_248773
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_167989_length_217_cov_1.135802,1,217,bsp22,128-344/618,...======......,0/0,35.11,98.157,vfdb,NP_880899
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_168190_length_217_cov_0.851852,56,213,cap8E,1-158/1029,===............,0/0,15.35,77.848,vfdb,NP_644943
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_16843_length_1366_cov_1.495805,1,523,ptxC,1-523/684,============...,0/0,76.46,91.778,vfdb,NP_882286
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_16843_length_1366_cov_1.495805,606,1006,ptxE,2-402/402,===============,0/0,99.75,95.761,vfdb,NP_882285
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_16843_length_1366_cov_1.495805,980,1366,ptxD,73-459/459,..=============,0/0,84.31,96.382,vfdb,NP_882284
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_168744_length_216_cov_0.857143,1,98,tsr,388-485/2022,..==...........,0/0,4.85,82.653,vfdb,YP_109900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_169078_length_215_cov_1.231250,1,215,fimB,68-282/735,.=====.........,0/0,29.25,98.605,vfdb,NP_880572
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_169424_length_214_cov_1.924528,39,214,bscI,233-408/408,........=======,0/0,43.14,98.864,vfdb,NP_880892
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_169881_length_214_cov_0.867925,1,97,flgE,1-97/1242,==.............,0/0,7.81,87.629,vfdb,YP_106900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170007_length_213_cov_1.746835,1,203,fleQ,724-926/1473,......==/=.....,4/6,13.58,75.728,vfdb,NP_249788
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170068_length_213_cov_1.575949,1,199,mgtB,852-1050/2727,....==.........,0/0,7.30,80.905,vfdb,NP_462662
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170319_length_213_cov_1.164557,1,212,fliM,718-929/999,..........====.,0/0,21.22,81.604,vfdb,YP_106652
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170743_length_212_cov_1.464968,1,212,manC,1193-1404/1428,......../...===,3/6,14.64,80.930,vfdb,YP_109405
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170822_length_212_cov_1.171975,86,212,motA,1-127/861,===............,0/0,14.75,84.252,vfdb,YP_109905
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170859_length_212_cov_1.171975,1,212,fimD,111-322/1098,.====..........,0/0,19.31,96.698,vfdb,NP_880574
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170952_length_212_cov_1.101911,1,212,fliF,444-655/1797,...===.........,0/0,11.80,83.491,vfdb,YP_106858
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_170966_length_212_cov_1.076433,1,212,brkA,1708-1919/3033,........==.....,0/0,6.99,100.000,vfdb,NP_882013
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_17115_length_1350_cov_1.811583,1,440,ebpB,1-440/1431,=====..........,0/0,30.75,99.545,vfdb,NP_814822
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_17115_length_1350_cov_1.811583,444,1350,ebpA,2406-3312/3312,..........=====,0/0,27.39,98.897,vfdb,NP_814821
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_171931_length_210_cov_1.483871,1,210,dnt,536-745/4395,.==............,0/0,4.78,100.000,vfdb,NP_881965
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_173151_length_208_cov_1.202614,3,205,fliF,1126-1328/1797,.........===...,0/0,11.30,80.296,vfdb,YP_106858
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_173159_length_208_cov_1.202614,1,208,fhaB,9144-9351/10773,............==.,0/0,1.93,91.827,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_173519_length_207_cov_2.013158,1,134,algW,647-780/1170,........===....,0/0,11.45,83.582,vfdb,NP_253136
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_173764_length_207_cov_1.210526,1,163,bscU,888-1050/1050,............===,0/0,15.52,100.000,vfdb,NP_880881
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_174286_length_206_cov_1.218543,83,204,htpB,1129-1250/1653,..........==...,0/0,7.38,77.869,vfdb,YP_094724
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_174559_length_206_cov_0.913907,1,206,pilT,464-669/1035,......====.....,0/0,19.90,84.466,vfdb,NP_249086
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_17681_length_1316_cov_3.521015,720,888,tlpA,1658-1826/2028,............==.,0/0,8.33,77.515,vfdb,NP_206899
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_18385_length_1281_cov_2.358891,656,805,hasC,9-158/915,===............,0/0,16.39,75.333,vfdb,NP_270109
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_18461_length_1277_cov_2.836334,1104,1271,tlpC,1621-1788/2022,............==.,0/0,8.31,80.357,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_18766_length_1263_cov_2.139901,675,864,tssH-5/clpV,2181-2370/3039,..........==...,0/0,6.25,75.263,vfdb,YP_111509
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_18978_length_1254_cov_2.148457,5,175,htpB,1081-1251/1653,.........===...,0/0,10.34,76.023,vfdb,YP_094724
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_19455_length_1233_cov_2.668081,390,760,cheY,1-371/375,===============,0/0,98.93,75.741,vfdb,NP_207858
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_19572_length_1228_cov_3.150043,43,157,pilB,1152-1266/1701,..........==...,0/0,6.76,80.000,vfdb,NP_253216
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_20443_length_1192_cov_2.082674,1,472,EF3023,3648-4119/4119,.............==,0/0,11.46,100.000,vfdb,NP_816637
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_2068_length_6934_cov_3.720744,1049,1207,bplC,172-330/1101,..===.../......,2/2,14.35,75.625,vfdb,NP_878993
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_2110_length_6813_cov_3.563036,5858,6027,tsr,1075-1244/2022,.......===.....,0/0,8.41,77.059,vfdb,YP_109900
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_21456_length_1151_cov_2.448905,1,1151,ebpA,660-1810/3312,..=======......,0/0,34.75,99.218,vfdb,NP_814821
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_21_length_118710_cov_6.656399,64356,64561,fleQ,587-791/1473,.....===/......,4/7,13.71,75.120,vfdb,NP_249788
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_22010_length_1131_cov_1.499071,9,235,motB,638-867/1023,......../====..,5/7,21.99,76.293,vfdb,YP_109904
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_22171_length_1125_cov_1.843925,1,136,pilT,601-736/1035,........===....,0/0,13.14,77.206,vfdb,NP_249086
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_26086_length_1004_cov_1.605901,445,720,algA,1125-1400/1446,......../..====,3/6,18.88,75.269,vfdb,NP_252241
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_26324_length_997_cov_2.565817,926,997,EF3023,1-72/4119,=..............,0/0,1.75,98.611,vfdb,NP_816637
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_26580_length_990_cov_2.289840,1,352,fss2,4605-4956/4956,.............==,0/0,7.10,97.727,vfdb,NP_816151
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_26623_length_989_cov_2.215203,1,989,ace,195-1183/2025,.========......,0/0,48.84,98.888,vfdb,NP_814829
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_2663_length_5611_cov_3.542297,315,416,acfB,1393-1494/1881,...........=...,0/0,5.42,82.353,vfdb,NP_230488
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_27522_length_965_cov_2.274725,827,965,ebpA,1-139/3312,=..............,0/0,4.20,100.000,vfdb,NP_814821
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_27777_length_959_cov_2.616150,1,959,fss2,2514-3472/4956,.......====....,0/0,19.35,96.767,vfdb,NP_816151
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_27832_length_958_cov_2.267996,13,816,pilB,517-1323/1701,....====/===...,13/23,46.68,76.867,vfdb,NP_253216
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_27936_length_956_cov_1.788013,1,956,fhaB,5606-6519/10773,.......=/=.....,1/42,8.48,89.540,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_27_length_99455_cov_5.931700,80470,80583,tlpC,1663-1776/2022,............==.,0/0,5.64,81.579,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_27_length_99455_cov_5.931700,91329,91442,tlpC,1663-1776/2022,............==.,0/0,5.64,81.579,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_28108_length_951_cov_2.199777,1,951,ptlC,771-1721/2475,....=======....,0/0,38.42,99.790,vfdb,NP_882289
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_28140_length_951_cov_1.285714,121,951,bscC,973-1803/1803,........=======,0/0,46.09,98.315,vfdb,NP_880879
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_28318_length_946_cov_2.162738,1,772,hsiC1/vipB,723-1497/1497,......==/======,1/3,51.57,85.290,vfdb,NP_248774
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_28321_length_946_cov_2.016835,188,432,fliY,607-851/864,..........=====,0/0,28.36,75.510,vfdb,NP_207820
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_28767_length_935_cov_2.382955,1,935,fhaB,4757-5703/10773,......==/......,1/12,8.68,93.136,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_29416_length_921_cov_1.452656,695,829,pvdI,2548-2679/15450,..=...../......,2/3,0.85,80.000,vfdb,NP_251092
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_3026_length_5058_cov_3.038577,2021,2165,algW,641-785/1170,........===....,0/0,12.39,76.552,vfdb,NP_253136
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_30771_length_893_cov_1.983294,1,893,cyaB,358-1250/2139,..=======......,0/0,41.75,97.312,vfdb,NP_879579
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_31666_length_876_cov_1.443362,1,521,dnt,1-521/4395,==.............,0/0,11.85,99.424,vfdb,NP_881965
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_31851_length_872_cov_1.531212,1,872,cyaA,3072-3943/5121,......../===...,2/4,16.99,95.995,vfdb,NP_879578
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_32275_length_864_cov_1.541409,92,864,efaA,1-773/927,=============..,0/0,83.39,99.741,vfdb,NP_815739
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_32661_length_857_cov_1.716958,405,614,tlpA,1657-1866/2028,............==.,0/0,10.36,76.190,vfdb,NP_206899
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_33099_length_849_cov_1.731738,1,849,bopD,157-1005/1011,..=============,0/0,83.98,99.176,vfdb,NP_814691
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_33275_length_845_cov_3.079747,42,602,clpE,1182-1742/2175,.......=/====..,4/6,25.66,77.128,vfdb,NP_464522
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_332_length_25580_cov_5.495044,8739,9000,fliN,237-498/498,.......========,0/0,52.61,78.626,vfdb,YP_106653
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_33877_length_834_cov_1.540436,727,818,algW,644-735/1170,........==.....,0/0,7.86,84.783,vfdb,NP_253136
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_33904_length_833_cov_2.128535,1,151,bopD,1-151/1011,===............,0/0,14.94,99.338,vfdb,NP_814691
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_3495_length_4519_cov_3.168907,621,762,algW,640-781/1170,.......=/==....,2/4,11.97,76.389,vfdb,NP_253136
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_36504_length_789_cov_1.903270,58,617,fim2,79-632/633,.=======/======,3/8,87.36,78.075,vfdb,NP_879898
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_37156_length_779_cov_1.863260,564,778,manC,1201-1415/1428,............===,0/0,15.06,80.465,vfdb,YP_109405
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_39577_length_745_cov_1.615942,603,697,acfB,1396-1490/1881,...........=...,0/0,5.05,83.158,vfdb,NP_230488
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_39598_length_744_cov_3.354136,10,166,flaA,362-518/1533,...===.........,0/0,10.24,76.433,vfdb,NP_207396
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_39729_length_743_cov_1.626453,194,743,bplL,1326-1875/1875,..........=====,0/0,29.33,98.727,vfdb,NP_878986
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_4050_length_4017_cov_2.495204,1,4017,fss1,1083-5099/5964,..===========..,0/0,67.35,98.656,vfdb,NP_813892
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_40906_length_727_cov_1.828869,1,476,gelE,1058-1533/1533,..........=====,0/0,31.05,99.370,vfdb,NP_815516
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_40906_length_727_cov_1.828869,525,727,sprE,1-203/855,====...........,0/0,23.74,99.015,vfdb,NP_815515
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_43039_length_700_cov_1.899225,280,700,katA,323-743/1515,..=====./......,2/2,27.72,77.251,vfdb,NP_273273
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_43094_length_699_cov_2.686335,118,311,flhA,454-647/2175,..===.../......,4/6,8.78,75.127,vfdb,NP_282036
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_43446_length_695_cov_2.148438,1,695,EF3023,64-758/4119,===............,0/0,16.87,99.568,vfdb,NP_816637
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_43816_length_691_cov_2.078616,1,578,bscN,1-578/1335,=======........,0/0,43.30,98.097,vfdb,NP_880888
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_43816_length_691_cov_2.078616,583,691,bscL,531-639/639,............===,0/0,17.06,100.000,vfdb,NP_880889
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_43943_length_690_cov_1.579528,533,690,fhaB,10616-10773/10773,..............=,0/0,1.47,98.101,vfdb,NP_880571
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_44159_length_687_cov_2.256329,1,687,EF0818,92-778/3015,====...........,0/0,22.79,98.399,vfdb,NP_814561
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_44536_length_683_cov_2.191083,515,630,pilJ,1525-1640/2049,...........==..,0/0,5.66,79.310,vfdb,NP_249102
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_46211_length_664_cov_2.417077,32,169,htpB,748-885/1653,......===......,0/0,8.35,76.812,vfdb,YP_094724
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_46895_length_657_cov_1.961794,316,443,fleN,52-179/843,====...........,0/0,15.18,79.688,vfdb,NP_250145
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_46_length_79859_cov_5.541351,74717,74855,xcpA/pilD,586-722/873,......../.===..,3/6,15.46,78.723,vfdb,NP_253218
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_47478_length_651_cov_2.082215,1,637,fss2,494-1130/4956,.===...........,0/0,12.85,96.860,vfdb,NP_816151
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_47543_length_651_cov_1.209732,1,213,ptlH,1-213/1020,====...........,0/0,20.88,100.000,vfdb,NP_882295
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_47543_length_651_cov_1.209732,206,651,ptlG,680-1125/1125,.........======,0/0,39.64,99.776,vfdb,NP_882294
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_48769_length_638_cov_2.444254,1,564,ptxB,118-681/681,..=============,0/0,82.82,97.518,vfdb,NP_882283
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_49870_length_628_cov_2.141361,1,628,EF3023,2574-3201/4119,.........===...,0/0,15.25,99.841,vfdb,NP_816637
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_50121_length_626_cov_1.765324,1,626,EF3023,758-1383/4119,..====.........,0/0,15.20,99.201,vfdb,NP_816637
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5067_length_3343_cov_2.648114,1175,1316,tlpC,1646-1787/2022,............==.,0/0,7.02,78.873,vfdb,NP_206882
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5118_length_3319_cov_1.989583,1,363,srtC,1-363/855,=======........,0/0,42.46,100.000,vfdb,NP_814824
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5118_length_3319_cov_1.989583,457,2340,ebpC,1-1878/1878,========/======,1/6,100.00,98.992,vfdb,NP_814823
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5118_length_3319_cov_1.989583,2337,3319,ebpB,449-1431/1431,....===========,0/0,68.69,98.779,vfdb,NP_814822
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_51255_length_615_cov_2.053571,1,510,srtC,346-855/855,......=========,0/0,59.65,99.020,vfdb,NP_814824
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_52560_length_604_cov_1.504554,11,596,cheA,1145-1730/2244,.......=/===...,2/6,25.98,79.966,vfdb,YP_109902
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_52648_length_603_cov_1.846715,82,186,ccmF,681-785/1953,.....==........,0/0,5.38,81.905,vfdb,YP_094896
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5460_length_3153_cov_2.432860,810,1610,cpsB,1-801/801,===============,0/0,100.00,99.001,vfdb,NP_816140
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_5460_length_3153_cov_2.432860,1607,2422,cpsA,1-816/816,===============,0/0,100.00,99.755,vfdb,NP_816141
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_54654_length_586_cov_2.945386,1,586,fss1,400-985/5964,.==............,0/0,9.83,98.805,vfdb,NP_813892
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_54687_length_586_cov_1.996234,1,114,efaA,814-927/927,.............==,0/0,12.30,99.123,vfdb,NP_815739
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_55297_length_581_cov_2.623574,3,581,fss2,1948-2526/4956,.....===.......,0/0,11.68,95.509,vfdb,NP_816151
/tmp/SRR606249_subset10_1_reads_trim2.metaspades.contigs.fa,NODE_55904_length_577_cov_1.199234,1,373,bplI,333-705/705,.......========,0/0,52.91,99.464,vfdb,NP_878987
